Yelp ID,Business name,Business address,Category,Average star rating,Review count,Price,review_text,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
gP2nUuSYP1SHUboRB8viYQ,Restaurant Nha Trang,Jesper Brochmands Gade 11 2200 Copenhagen Denmark,Vietnamese,4.1,30,$$,"This is my best experience in Copenhagen. delicious food. not heavy. friendly service, feel like family. I could dine here everyday for a year.",0.08,0.606,0.315,0.8304,positive
gP2nUuSYP1SHUboRB8viYQ,Restaurant Nha Trang,Jesper Brochmands Gade 11 2200 Copenhagen Denmark,Vietnamese,4.1,30,$$,"I was craving for some beef soup. So I contacted my friend, and she agreed to have a dinner with me at Nha Thrang. When we first arrived, we were worried...",0.062,0.789,0.149,0.4767,positive
gP2nUuSYP1SHUboRB8viYQ,Restaurant Nha Trang,Jesper Brochmands Gade 11 2200 Copenhagen Denmark,Vietnamese,4.1,30,$$,"LOVED this place when I was living in the neighborhood. Feels like a family business, the man who works there (owner?) always serves with a huge smile....",0.0,0.658,0.342,0.8986,positive
gP2nUuSYP1SHUboRB8viYQ,Restaurant Nha Trang,Jesper Brochmands Gade 11 2200 Copenhagen Denmark,Vietnamese,4.1,30,$$,This was highly recommended by a colleague who is Vietnamese. We came here especially for their pho bo tai - the Vietnamese national dish of flat rice...,0.0,0.925,0.075,0.2716,positive
gP2nUuSYP1SHUboRB8viYQ,Restaurant Nha Trang,Jesper Brochmands Gade 11 2200 Copenhagen Denmark,Vietnamese,4.1,30,$$,"All in all, really good Vietnamese food. Birthday girl was craving pho so a group of us indulged. The duck was fantastic. The pho broth was great, but by...",0.0,0.789,0.211,0.7137,positive
gP2nUuSYP1SHUboRB8viYQ,Restaurant Nha Trang,Jesper Brochmands Gade 11 2200 Copenhagen Denmark,Vietnamese,4.1,30,$$,"A small Vietnamese restaurant on Nørrebro, been there several times and always had an excellent meal. The food is excellent and the service is nice and...",0.0,0.693,0.307,0.8807,positive
_srPGSLHHI0hyaIx7I0qEg,Aamanns Etablissement,Øster Farimagsgade 12 2100 Copenhagen Denmark,"Open Sandwiches, Danish, Bistros",4.3,76,$$,"Yelp Review 2023 #225:

Aamanns has been on the Michelin Guide for years. They have a few locations sprinkled in Copenhagen. They serve smørrebrød...",0.0,1.0,0.0,0.0,neutral
_srPGSLHHI0hyaIx7I0qEg,Aamanns Etablissement,Øster Farimagsgade 12 2100 Copenhagen Denmark,"Open Sandwiches, Danish, Bistros",4.3,76,$$,A favorite stop on our honeymoon this place really opened our eyes to the amazing world of the open-faced sandwiches know as smørrebrød. We enjoyed a...,0.064,0.641,0.294,0.836,positive
_srPGSLHHI0hyaIx7I0qEg,Aamanns Etablissement,Øster Farimagsgade 12 2100 Copenhagen Denmark,"Open Sandwiches, Danish, Bistros",4.3,76,$$,Going to Copenhagen without trying the smørrebrød is like coming to San Francisco without having one of those absurdly expensive sourdough bowls of clam...,0.0,0.902,0.098,0.3612,positive
_srPGSLHHI0hyaIx7I0qEg,Aamanns Etablissement,Øster Farimagsgade 12 2100 Copenhagen Denmark,"Open Sandwiches, Danish, Bistros",4.3,76,$$,"Awesome open faced sandwiches. Made to order, delicious sandwiches. Perfectly combined fresh ingredients to please your palate. Instagram-able foods here!!...",0.0,0.466,0.534,0.953,positive
_srPGSLHHI0hyaIx7I0qEg,Aamanns Etablissement,Øster Farimagsgade 12 2100 Copenhagen Denmark,"Open Sandwiches, Danish, Bistros",4.3,76,$$,"I thought that I have to try open sandwiches 'cause I'm in Denmark. I found this place after googling. Ordered a sampler of 4 open sandwiches, but was...",0.0,1.0,0.0,0.0,neutral
_srPGSLHHI0hyaIx7I0qEg,Aamanns Etablissement,Øster Farimagsgade 12 2100 Copenhagen Denmark,"Open Sandwiches, Danish, Bistros",4.3,76,$$,"This place is just ok. The food isn't as good as I expected. I came here because my friend recommended, but I didn't really like what we got.",0.146,0.745,0.109,-0.2944,negative
_srPGSLHHI0hyaIx7I0qEg,Aamanns Etablissement,Øster Farimagsgade 12 2100 Copenhagen Denmark,"Open Sandwiches, Danish, Bistros",4.3,76,$$,"A great place to try smorrebrod after a trip to Rosenborg Castle. I first tried the four that came with the sampler menu. The braised pork was my favorite,...",0.0,0.792,0.208,0.7964,positive
mSChUFbEhSghzzef2EFptg,Alanya Kebab,Tagensvej 73 2200 Copenhagen Denmark,Mediterranean,4.6,9,$,"Best service ever ! ever! ever!
 I just love this place, maybe not worldwide known for the best kebab. But it is damn good.

I loved the falafel + humus...",0.078,0.528,0.394,0.9363,positive
mSChUFbEhSghzzef2EFptg,Alanya Kebab,Tagensvej 73 2200 Copenhagen Denmark,Mediterranean,4.6,9,$,This is a great middle eastern place that we found via Yelp in Copenhagen. It was a few blocks away but the food was delicious. I know middle eastern food...,0.04,0.749,0.211,0.7992,positive
mSChUFbEhSghzzef2EFptg,Alanya Kebab,Tagensvej 73 2200 Copenhagen Denmark,Mediterranean,4.6,9,$,"Quite a convenient spot for an affordable price. The restaurant is spacious with middle Eastern refurbishment. The staff didn't speak English well, but I...",0.058,0.942,0.0,-0.1045,negative
mSChUFbEhSghzzef2EFptg,Alanya Kebab,Tagensvej 73 2200 Copenhagen Denmark,Mediterranean,4.6,9,$,"A surprisingly busy local shop. Fast, friendly service. Decent prices, good portions, tasty kebab and grill options. They even have sit-down service...",0.0,0.696,0.304,0.8074,positive
mSChUFbEhSghzzef2EFptg,Alanya Kebab,Tagensvej 73 2200 Copenhagen Denmark,Mediterranean,4.6,9,$,The grilled meats and chicken dürüm are superb. You should really pick their grilled meats over anything else as this is the best in the city. They also...,0.0,0.758,0.242,0.8519,positive
mSChUFbEhSghzzef2EFptg,Alanya Kebab,Tagensvej 73 2200 Copenhagen Denmark,Mediterranean,4.6,9,$,"I'm here in Copenhagen for the First Time, we were Looking for Food and found Alanya Kebab. 
Its very good! Fast and delicious",0.0,0.745,0.255,0.8012,positive
mSChUFbEhSghzzef2EFptg,Alanya Kebab,Tagensvej 73 2200 Copenhagen Denmark,Mediterranean,4.6,9,$,"Awesome and really nice service! Their shawarmas and fries taste great, would recommend for a nice evening snack to take away.",0.0,0.487,0.513,0.9508,positive
PWQhCukH0EEAIBCeVQdsPw,Kiin Kiin,Guldbergsgade 21 2200 Copenhagen Denmark,Thai,4.3,73,$$$$,"Nice restaurant, comfortable seating. I had the coconut curry pho, and jasmine tea. It was very good. Not an extensive menu, but it was worth it. The help...",0.0,0.674,0.326,0.846,positive
PWQhCukH0EEAIBCeVQdsPw,Kiin Kiin,Guldbergsgade 21 2200 Copenhagen Denmark,Thai,4.3,73,$$$$,"Michelin rated - with the first Asian Michelin star chef in Europe (or Copenhagen?) 

Warning that the experience took 4ish hours. There was def something...",0.091,0.909,0.0,-0.34,negative
PWQhCukH0EEAIBCeVQdsPw,Kiin Kiin,Guldbergsgade 21 2200 Copenhagen Denmark,Thai,4.3,73,$$$$,"I grew up eating Thai food in Asian countries, including Thailand, and in Los Angeles. This is the worst, least authentic, overpriced Thai food, period. The...",0.141,0.859,0.0,-0.6249,negative
PWQhCukH0EEAIBCeVQdsPw,Kiin Kiin,Guldbergsgade 21 2200 Copenhagen Denmark,Thai,4.3,73,$$$$,"Visited in May 2015. 

Reason why I'm writing a review now is because this restaurant is still the first place I mention when people ask where they should...",0.0,1.0,0.0,0.0,neutral
PWQhCukH0EEAIBCeVQdsPw,Kiin Kiin,Guldbergsgade 21 2200 Copenhagen Denmark,Thai,4.3,73,$$$$,"3.5 stars
I have mixed feelings about Kiin Kiin. On the one hand, it was probably the most creatively thought out meal I have ever had (and also my first...",0.0,0.824,0.176,0.7178,positive
PWQhCukH0EEAIBCeVQdsPw,Kiin Kiin,Guldbergsgade 21 2200 Copenhagen Denmark,Thai,4.3,73,$$$$,"In a city whose modern dining scene is built on foraging, preservation and the sort of Artisan practices that are rarely seen in 2017 it may seem strange...",0.062,0.938,0.0,-0.2023,negative
PWQhCukH0EEAIBCeVQdsPw,Kiin Kiin,Guldbergsgade 21 2200 Copenhagen Denmark,Thai,4.3,73,$$$$,"Amazing experience and amazing tasting menu. I have yet to encounter a Thai tasting menu, and the Michelin star here is more than well deserved. The...",0.0,0.697,0.303,0.8744,positive
GtnnZd3U1ZqTI38U8HR96A,Grød,"Linnésgade 17 Torvehallerne, hal 2 1361 Copenhagen Denmark","Breakfast & Brunch, Vegetarian, Scandinavian",4.5,172,$,Excellent porridge with lots of options of what to put in. In trendy food hall. Also has waffles,0.0,0.821,0.179,0.5719,positive
GtnnZd3U1ZqTI38U8HR96A,Grød,"Linnésgade 17 Torvehallerne, hal 2 1361 Copenhagen Denmark","Breakfast & Brunch, Vegetarian, Scandinavian",4.5,172,$,"I never thought I would be saying this about porridge of all things. But, Grød truly opened my eyes in terms of how I could prepare my daily oatmeal. 

We...",0.0,0.883,0.117,0.5927,positive
GtnnZd3U1ZqTI38U8HR96A,Grød,"Linnésgade 17 Torvehallerne, hal 2 1361 Copenhagen Denmark","Breakfast & Brunch, Vegetarian, Scandinavian",4.5,172,$,"Came to try Grod again after 10 years. 

The first time in 2014, it was after weeks of not having much Asian food while backpacking through Europe and I was...",0.0,1.0,0.0,0.0,neutral
GtnnZd3U1ZqTI38U8HR96A,Grød,"Linnésgade 17 Torvehallerne, hal 2 1361 Copenhagen Denmark","Breakfast & Brunch, Vegetarian, Scandinavian",4.5,172,$,Healthy and delicious... We got porridge and overnight oats and they were both delicious. We added strawberries to the overnight oats for about $1.50 and it...,0.0,0.695,0.305,0.8779,positive
GtnnZd3U1ZqTI38U8HR96A,Grød,"Linnésgade 17 Torvehallerne, hal 2 1361 Copenhagen Denmark","Breakfast & Brunch, Vegetarian, Scandinavian",4.5,172,$,Smoothie bowl and oatmeal? Sign me up! I really wanted to try the oat waffle but I didn't get it. I will go back. Not a lot of places to sit so we went...,0.0,1.0,0.0,0.0,neutral
GtnnZd3U1ZqTI38U8HR96A,Grød,"Linnésgade 17 Torvehallerne, hal 2 1361 Copenhagen Denmark","Breakfast & Brunch, Vegetarian, Scandinavian",4.5,172,$,Absolute delight of a place! It is located inside the TorvehallerneKBH food market. There were quite a few sweet and savory options but we were in a mood...,0.0,0.842,0.158,0.5959,positive
GtnnZd3U1ZqTI38U8HR96A,Grød,"Linnésgade 17 Torvehallerne, hal 2 1361 Copenhagen Denmark","Breakfast & Brunch, Vegetarian, Scandinavian",4.5,172,$,"It's just very expensive plain oatmeal, nothing too fancy going on.
The portion size is huge even for just a small. I think I wish there were more available...",0.0,0.844,0.156,0.6124,positive
v5dlc7AkipFeq3BlV8Unzw,Asmara Restaurant,Jagtvej 43 2200 Copenhagen Denmark,African,5.0,3,$,"The food is soooo delicious and very affordable, and the service is amazingly friendly and helpful. We had a wonderful dinner and the coffee is a must!",0.0,0.617,0.383,0.9354,positive
v5dlc7AkipFeq3BlV8Unzw,Asmara Restaurant,Jagtvej 43 2200 Copenhagen Denmark,African,5.0,3,$,"Amazing, delicious and authentic food. Price and portions are almost too good. One of the best food I had in Copenhagen. Highly recommend!",0.0,0.508,0.492,0.9546,positive
7mntyYb79_GotDqmfZrBYA,Bæst,Guldbergsgade 29 2200 Copenhagen Denmark,"Italian, Pizza, Cocktail Bars",3.6,135,$$,"Was told repeatedly that Bæst is the absolute best pizza in Copenhagen, so we naturally had to try it out.

Turns out, that isn't true at all. This was one...",0.068,0.811,0.122,0.4344,positive
7mntyYb79_GotDqmfZrBYA,Bæst,Guldbergsgade 29 2200 Copenhagen Denmark,"Italian, Pizza, Cocktail Bars",3.6,135,$$,Wow! One of the best meals I've had. The homemade burrata is made daily and magnificent. I've never had burrata this amazing that I could just scoop it in...,0.0,0.567,0.433,0.9601,positive
7mntyYb79_GotDqmfZrBYA,Bæst,Guldbergsgade 29 2200 Copenhagen Denmark,"Italian, Pizza, Cocktail Bars",3.6,135,$$,"Living in North Jersey all my life, I like to think I have a discerning palate when it comes to pizza. Bæst landed on TimeOut's none too scientific list of...",0.0,0.921,0.079,0.3612,positive
7mntyYb79_GotDqmfZrBYA,Bæst,Guldbergsgade 29 2200 Copenhagen Denmark,"Italian, Pizza, Cocktail Bars",3.6,135,$$,"Food 8/10
We got the Baest set menu, which definitely was packed with plenty of amazing dishes, but the pizza itself was a letdown, considering how its...",0.0,0.855,0.145,0.5023,positive
7mntyYb79_GotDqmfZrBYA,Bæst,Guldbergsgade 29 2200 Copenhagen Denmark,"Italian, Pizza, Cocktail Bars",3.6,135,$$,"Baest has a palpable vibe in which they want to replicate an American version of the trattoria. Oldies music is crooning through the speakers, Frank...",0.0,0.949,0.051,0.0772,positive
7mntyYb79_GotDqmfZrBYA,Bæst,Guldbergsgade 29 2200 Copenhagen Denmark,"Italian, Pizza, Cocktail Bars",3.6,135,$$,"Recognized as one of the best pizza places in the world, boy did they live up to the hype! Thankfully we made a reservation because immediately upon open...",0.0,0.781,0.219,0.807,positive
7mntyYb79_GotDqmfZrBYA,Bæst,Guldbergsgade 29 2200 Copenhagen Denmark,"Italian, Pizza, Cocktail Bars",3.6,135,$$,This place lived up to the hype we received from multiple people! The chanterelle pizza and the burrata with heirloom tomatoes were both out of this...,0.0,1.0,0.0,0.0,neutral
ccuabP-ykZe_h1LZIt6DvA,Ma'ed Ethiopian Restaurant,Griffenfeldsgade 7 2200 Copenhagen Denmark,African,4.0,51,$,So being from the US and loving Ethiopian food we journeyed here one day to a great disappointment. You need to call a day before if you want kitfo which...,0.085,0.674,0.241,0.7184,positive
ccuabP-ykZe_h1LZIt6DvA,Ma'ed Ethiopian Restaurant,Griffenfeldsgade 7 2200 Copenhagen Denmark,African,4.0,51,$,"I just love african food, a statement that is quite bold, Africa is big and the variation is huge. But I have had the opportunity to sample many different...",0.0,0.716,0.284,0.8358,positive
ccuabP-ykZe_h1LZIt6DvA,Ma'ed Ethiopian Restaurant,Griffenfeldsgade 7 2200 Copenhagen Denmark,African,4.0,51,$,"""What a lovely food, what a lovely service""...

I think the sentence above is what described Ma'ed and the Ethiopian food they serve. It wasn't my first...",0.0,0.729,0.271,0.836,positive
ccuabP-ykZe_h1LZIt6DvA,Ma'ed Ethiopian Restaurant,Griffenfeldsgade 7 2200 Copenhagen Denmark,African,4.0,51,$,"Really laid-back, neighbourhood, mom-and-pop shop. We got the lamb and selection of veggie dishes. I really recommend the veggie selection. I usually tend...",0.0,0.887,0.113,0.4201,positive
ccuabP-ykZe_h1LZIt6DvA,Ma'ed Ethiopian Restaurant,Griffenfeldsgade 7 2200 Copenhagen Denmark,African,4.0,51,$,So yesterday we wanted to try something new food wise and visited this Ethiopian restaurant. I have never tried Ethiopian food before so I didn't know what...,0.0,0.893,0.107,0.4767,positive
ccuabP-ykZe_h1LZIt6DvA,Ma'ed Ethiopian Restaurant,Griffenfeldsgade 7 2200 Copenhagen Denmark,African,4.0,51,$,"This is such a great place! Denmark is usually expensive, but here you can easily share a plate between 2 people and eat something heavy and filling, in not...",0.0,0.748,0.252,0.829,positive
ccuabP-ykZe_h1LZIt6DvA,Ma'ed Ethiopian Restaurant,Griffenfeldsgade 7 2200 Copenhagen Denmark,African,4.0,51,$,This was definitely something different. I wasn't expecting such a long wait for my food considering that the restaurant was not that busy. Roughly 30...,0.0,0.899,0.101,0.4019,positive
SOMDzlanYPGzutBZ0z3ZRA,Thai Pan,Korsgade 1 2200 København N Denmark,Thai,4.0,39,$$,"If you are anywhere near this restaurant stop in.  

I liked it so much I came back again for dinner.

I rode my bike over both times. 

They make you feel...",0.065,0.853,0.082,0.1531,positive
SOMDzlanYPGzutBZ0z3ZRA,Thai Pan,Korsgade 1 2200 København N Denmark,Thai,4.0,39,$$,"Excellent! Stopped in for dinner, it was a rainy, windy, cold Copenhagen night. The spicy food was just what we wanted to warm us up ( mind you the owner...",0.091,0.741,0.168,0.5707,positive
SOMDzlanYPGzutBZ0z3ZRA,Thai Pan,Korsgade 1 2200 København N Denmark,Thai,4.0,39,$$,"Mediocre Thai food at an above average price.

As you walk into this restaurant, you'll see a pretty standard Nordic building, pretending to look Thai....",0.0,0.833,0.167,0.5574,positive
SOMDzlanYPGzutBZ0z3ZRA,Thai Pan,Korsgade 1 2200 København N Denmark,Thai,4.0,39,$$,"Had great experience at this place during previous visits. Went there again anticipating similar...entered and was asked if we had reservations, we did not....",0.0,0.849,0.151,0.6249,positive
SOMDzlanYPGzutBZ0z3ZRA,Thai Pan,Korsgade 1 2200 København N Denmark,Thai,4.0,39,$$,"Summary:  GREAT location with beautiful views.  Solidly executed Thai food.  Kind service. Menu in English.  This is more like 4.5 stars, but I'm a Thai...",0.0,0.689,0.311,0.8158,positive
SOMDzlanYPGzutBZ0z3ZRA,Thai Pan,Korsgade 1 2200 København N Denmark,Thai,4.0,39,$$,"I love this place. Have only been here once but it was a happy experience.

I went here with my (Danish) husband and we ordered some red curry and spicy...",0.0,0.785,0.215,0.8248,positive
SOMDzlanYPGzutBZ0z3ZRA,Thai Pan,Korsgade 1 2200 København N Denmark,Thai,4.0,39,$$,"This gem is tucked away in a non descript building that we only found because our cab driver was familiar.  Based on reviews here and on Urban Spoon, my...",0.0,1.0,0.0,0.0,neutral
142IJtXl0Z-mGWHth6nYPg,Alabama Social,Sortedam Dossering 3 2200 Copenhagen Denmark,"American, Barbeque, Cajun/Creole",3.6,34,$$,"Yup, this is one of my all-time favorite restaurants in Copenhagen!

I will try to keep this short and sweet, because if I start raving on, there's probably...",0.0,0.805,0.195,0.7424,positive
142IJtXl0Z-mGWHth6nYPg,Alabama Social,Sortedam Dossering 3 2200 Copenhagen Denmark,"American, Barbeque, Cajun/Creole",3.6,34,$$,"My wife's colleague suggested we try this place. Why would Americans go to an American restaurant in Denmark? Because it is good.

We ordered three course...",0.0,0.896,0.104,0.4404,positive
142IJtXl0Z-mGWHth6nYPg,Alabama Social,Sortedam Dossering 3 2200 Copenhagen Denmark,"American, Barbeque, Cajun/Creole",3.6,34,$$,"Came to Alabama Social as part of a ""Food Crawl"" tour.  
The ""Food Crawl"" is appetizer in one location, Main at another and dessert at yet another.  We...",0.0,1.0,0.0,0.0,neutral
142IJtXl0Z-mGWHth6nYPg,Alabama Social,Sortedam Dossering 3 2200 Copenhagen Denmark,"American, Barbeque, Cajun/Creole",3.6,34,$$,"Alabama Social is another of Madklubbens restaurants. It's in a great location, has really attentive staff and aren't too pricey - 3 courses is an even 300...",0.0,0.864,0.136,0.6249,positive
142IJtXl0Z-mGWHth6nYPg,Alabama Social,Sortedam Dossering 3 2200 Copenhagen Denmark,"American, Barbeque, Cajun/Creole",3.6,34,$$,"Wanna try dining experiences from the Bible Belt of US of A, but don't have time or money to fly to the old confederacy yourself? Well, this is your...",0.0,0.914,0.086,0.3919,positive
142IJtXl0Z-mGWHth6nYPg,Alabama Social,Sortedam Dossering 3 2200 Copenhagen Denmark,"American, Barbeque, Cajun/Creole",3.6,34,$$,"I have been eyeing this place for a while now but sadly they missed the mark. They advertise ""soul food from the deep south."" Now, I am not from those parts...",0.183,0.817,0.0,-0.7579,negative
142IJtXl0Z-mGWHth6nYPg,Alabama Social,Sortedam Dossering 3 2200 Copenhagen Denmark,"American, Barbeque, Cajun/Creole",3.6,34,$$,"A mixed experience.

Normally, i really love Madklubbens restaurants, but something kinda fell through the cracks here. Sure, southern food is awesome, and...",0.0,0.638,0.362,0.9071,positive
nYcwu37fpbkENz0pm_Ywzw,Plant Power Food,Fælledvej 15 2200 København Denmark,"Vegan, Vegetarian, Open Sandwiches",4.8,8,,"I'm not vegan, but would highly recommend Plant Power Food to anyone. The service was amazing, helpful, warm and welcoming. I had a delicious, decadent pea...",0.0,0.456,0.544,0.9772,positive
nYcwu37fpbkENz0pm_Ywzw,Plant Power Food,Fælledvej 15 2200 København Denmark,"Vegan, Vegetarian, Open Sandwiches",4.8,8,,My number 1 favourite vegan restaurant in København featuring vegan(obviously) non fried food. Everything I've had here is just bloody delicious. I was in...,0.1,0.727,0.173,0.2732,positive
nYcwu37fpbkENz0pm_Ywzw,Plant Power Food,Fælledvej 15 2200 København Denmark,"Vegan, Vegetarian, Open Sandwiches",4.8,8,,"I just got a lesson on avocado toast!!! Wow that was so tasty! Also those balsamic bubbles... magic! 
Went for lunch on a Sunday and got the avocado toast,...",0.0,0.849,0.151,0.7156,positive
nYcwu37fpbkENz0pm_Ywzw,Plant Power Food,Fælledvej 15 2200 København Denmark,"Vegan, Vegetarian, Open Sandwiches",4.8,8,,"This is one of the best (but most expensive) salads I had in Copenhagen! I ordered the bowl with 3 different types of potato - white, purple, and sweet. It...",0.0,0.802,0.198,0.784,positive
nYcwu37fpbkENz0pm_Ywzw,Plant Power Food,Fælledvej 15 2200 København Denmark,"Vegan, Vegetarian, Open Sandwiches",4.8,8,,"My favorite restaurant in Copenhagen. Tasty, healthy and good service. I liked the creativity in all their dishes. One of the few places in the world where...",0.0,0.611,0.389,0.9186,positive
nYcwu37fpbkENz0pm_Ywzw,Plant Power Food,Fælledvej 15 2200 København Denmark,"Vegan, Vegetarian, Open Sandwiches",4.8,8,,"Great food, really sweet staff and a nice atmosphere.. My boyfriend and I came here for brunch - and will definitely go again.",0.0,0.596,0.404,0.9168,positive
mczuwWb4wRAiu7m9sL6d8A,Café Auto,Griffenfeldsgade 22 2200 Copenhagen Denmark,"Breakfast & Brunch, Scandinavian",3.8,50,$,Great little cafe for brunch! Came here over the weekend and we were able to get a spot for 2 around 11am without a reservation with no problems. We both...,0.0,0.808,0.192,0.7684,positive
mczuwWb4wRAiu7m9sL6d8A,Café Auto,Griffenfeldsgade 22 2200 Copenhagen Denmark,"Breakfast & Brunch, Scandinavian",3.8,50,$,Came here with the new community manager in Copenhagen to this newly open place at Nørrebro. Just as its brother and sister Café Taxa and Café Pixie they...,0.0,1.0,0.0,0.0,neutral
mczuwWb4wRAiu7m9sL6d8A,Café Auto,Griffenfeldsgade 22 2200 Copenhagen Denmark,"Breakfast & Brunch, Scandinavian",3.8,50,$,Ok so it's no surprise that Copenhagen has expensive food... But 200ddk for breakfast sure was too expensive in my books! We arrived around 10:30am and...,0.052,0.745,0.203,0.5334,positive
mczuwWb4wRAiu7m9sL6d8A,Café Auto,Griffenfeldsgade 22 2200 Copenhagen Denmark,"Breakfast & Brunch, Scandinavian",3.8,50,$,"Came here for a late dinner on my first night of a trip to Copenhagen. This little cafe is so adorable at night, and felt very ""hygge"" - at least to what my...",0.0,0.886,0.114,0.6269,positive
mczuwWb4wRAiu7m9sL6d8A,Café Auto,Griffenfeldsgade 22 2200 Copenhagen Denmark,"Breakfast & Brunch, Scandinavian",3.8,50,$,"Lovely cafe perfect for meeting friends or cozying up with a good book. I came here for lunch with a good friend of mine and we loved the atmosphere. 

I...",0.0,0.495,0.505,0.9735,positive
mczuwWb4wRAiu7m9sL6d8A,Café Auto,Griffenfeldsgade 22 2200 Copenhagen Denmark,"Breakfast & Brunch, Scandinavian",3.8,50,$,"10-15 mins away from forum metro, this cafe is pretty spacious. Menu was written in both Danish and English. Yay! 

The tables get filled pretty quickly, we...",0.0,0.704,0.296,0.8777,positive
mczuwWb4wRAiu7m9sL6d8A,Café Auto,Griffenfeldsgade 22 2200 Copenhagen Denmark,"Breakfast & Brunch, Scandinavian",3.8,50,$,"While this is a cute ""hygge"" location when you miraculously find seating inside, their brunch is overhyped and their famous lemonade even more so....",0.0,0.885,0.115,0.4588,positive
W2CW7gDMZ-okaiDX_6QS-A,Det Eksotiske Hjørne,Jagtvej 127 2200 København N Denmark,"Turkish, Mediterranean",3.5,13,$,"The salads are OK but not particularly interesting. Too much onion! Also the inside seating is not very cozy - maybe because not many people visit.

Maybe...",0.115,0.82,0.065,-0.369,negative
o8u1Eo3Kw_bXj6ZryrOfzg,Ahaaa Det Arabiske Madhus,Blågårdsgade 21 2200 København N Denmark,Middle Eastern,3.3,17,$,"Chain Arab food, but a very fine chain thank you very much.

Covering the kebabs with an unusually savory spice mix is their secret trick.

Thumbs up for...",0.04,0.767,0.193,0.7171,positive
o8u1Eo3Kw_bXj6ZryrOfzg,Ahaaa Det Arabiske Madhus,Blågårdsgade 21 2200 København N Denmark,Middle Eastern,3.3,17,$,"It's with a heavy heart that I have to downgrade to 3 stars. As Linda F. mentions, the seating area is nicer but the food is just not as good as I remember....",0.083,0.797,0.121,0.1131,positive
o8u1Eo3Kw_bXj6ZryrOfzg,Ahaaa Det Arabiske Madhus,Blågårdsgade 21 2200 København N Denmark,Middle Eastern,3.3,17,$,"They've updated their sitting area in the back with a more cozy, exotic vibe with lots of red, mosaics, and low tables. It looks pretty cool. However, the...",0.064,0.767,0.169,0.5267,positive
o8u1Eo3Kw_bXj6ZryrOfzg,Ahaaa Det Arabiske Madhus,Blågårdsgade 21 2200 København N Denmark,Middle Eastern,3.3,17,$,"To be fair I only had the shwarma sandwich in pita bread. It tasted as it should, but it didn't blow my mind or anything. The wait was a bit long, they take...",0.063,0.89,0.047,-0.1406,negative
o8u1Eo3Kw_bXj6ZryrOfzg,Ahaaa Det Arabiske Madhus,Blågårdsgade 21 2200 København N Denmark,Middle Eastern,3.3,17,$,"Great falafel and salads, best humous in Nørrebro I think.  Love the halloumi sandwich here.  Always fresh ingredients. They could do with having other...",0.0,0.575,0.425,0.9413,positive
dtldKRv4rGCtJOdNSoZW2g,Forno a Legna,Falkoner Allé 42 2000 Frederiksberg Denmark,"Pizza, Italian",4.3,78,$,Excellent made to order pizza. Delicious with lots and lots of toppings. But the best of all was the two men working there. They could not have friendly or...,0.088,0.642,0.27,0.794,positive
dtldKRv4rGCtJOdNSoZW2g,Forno a Legna,Falkoner Allé 42 2000 Frederiksberg Denmark,"Pizza, Italian",4.3,78,$,"15 minute promised waits turn into convenient 75 minutes without apology. Seems to treat some better than others, multiple customers came in and ordered...",0.039,0.684,0.277,0.7877,positive
dtldKRv4rGCtJOdNSoZW2g,Forno a Legna,Falkoner Allé 42 2000 Frederiksberg Denmark,"Pizza, Italian",4.3,78,$,"Pizza that's freshly made, make sure you have enough time, it takes a good 15-20 minutes wait for the pizza to get ready.",0.0,0.722,0.278,0.7717,positive
dtldKRv4rGCtJOdNSoZW2g,Forno a Legna,Falkoner Allé 42 2000 Frederiksberg Denmark,"Pizza, Italian",4.3,78,$,"Terrible customer service. Negative stars 

This was my 3rd and last time visiting the pizziera. My 2nd visit was also met with rude, standoffish and...",0.308,0.692,0.0,-0.8689,negative
dtldKRv4rGCtJOdNSoZW2g,Forno a Legna,Falkoner Allé 42 2000 Frederiksberg Denmark,"Pizza, Italian",4.3,78,$,"It's not a 5-stars pizza at all. 

Some of the reviews are pretty old so this place might have been better in the past. Who knows. But let's review it as-is...",0.0,0.877,0.123,0.4678,positive
dtldKRv4rGCtJOdNSoZW2g,Forno a Legna,Falkoner Allé 42 2000 Frederiksberg Denmark,"Pizza, Italian",4.3,78,$,"You know those memes that use the Dos Equis picture of The Most Interesting Man in the World?

Well, I don't always eat pizza, but when I do, it's from...",0.0,0.888,0.112,0.3708,positive
dtldKRv4rGCtJOdNSoZW2g,Forno a Legna,Falkoner Allé 42 2000 Frederiksberg Denmark,"Pizza, Italian",4.3,78,$,"Great place ! So happy that I randomly ran into this lovely place ! Remind me those good times in Rome!! Very good price, the food is amazing, friendly...",0.0,0.444,0.556,0.9828,positive
o3q7pnrpv_qK2X-5GnZMSw,District Tonkin,Dronningens Tværgade 12 1302 Copenhagen Denmark,"Vietnamese, Vegetarian, International Grocery",4.2,84,$,"After a long flight, annoying rain, and basics exhaustion, I was happy to sit and order food.  

We had to order at the bar/front area, then they bring you...",0.149,0.745,0.106,-0.128,negative
o3q7pnrpv_qK2X-5GnZMSw,District Tonkin,Dronningens Tværgade 12 1302 Copenhagen Denmark,"Vietnamese, Vegetarian, International Grocery",4.2,84,$,We came here tonight for dinner while on vacation in Copenhagen. We got there around 830 and unfortunately they were out of all their banh mi. We got the...,0.079,0.921,0.0,-0.34,negative
